381,frys market,33.5723807,-112.0609655,Phoenix,Arizona,AZ,85020
382,walmart,32.6816308,-114.6474179,Yuma,Arizona,AZ,85364
383,factor warehouse,32.4879997,-114.7820254,San Luis,Arizona,AZ,85349
384,bashas',32.4835197,-110.9203507,Tucson,Arizona,AZ,85739
385,fry's food and drug,33.3938889,-111.9411947,Tempe,Arizona,AZ,85282
386,sprouts,33.4682083,-112.3395879,Avondale,Arizona,AZ,85392
387,walmart,32.426075,-110.940899,Oro Valley,Arizona,AZ,85755
388,del sol,32.4966253,-114.7560838,San Luis,Arizona,AZ,85349
389,fry's food and drug store,33.7106383,-112.2014969,Glendale,Arizona,AZ,85310
390,fry's food and drug,32.3390015,-111.0458194,Tucson,Arizona,AZ,85741
391,food city,33.4941235,-112.0139401,Phoenix,Arizona,AZ,85016
392,costco,33.4736945,-111.9839959,Phoenix,Arizona,AZ,85008
393,albertsons,33.3774371,-111.8761373,Mesa,Arizona,AZ,85202
394,whole_foods,33.3795459,-111.9298951,Tempe,Arizona,AZ,85283
395,sprout's,33.3941914,-111.9113418,Tempe,Arizona,AZ,85282
396,albertsons,33.3648464,-111.9299044,Tempe,Arizona,AZ,85283
397,fry's grocery,33.6391116,-112.0643011,Phoenix,Arizona,AZ,85022
398,walmart,33.423782,-111.7207972,Mesa,Arizona,AZ,85205
399,bashas' supermarket,33.4351736,-111.7209179,Mesa,Arizona,AZ,85205
400,sprouts,33.6373801,-112.1807781,Glendale,Arizona,AZ,85308
401,walmart,32.0849882,-110.7758732,Tucson,Arizona,AZ,85747
402,costco,33.347385,-111.9620109,Tempe,Arizona,AZ,85284
403,fry's food store,33.6401819,-112.3953765,Surprise,Arizona,AZ,85374
404,safeway,33.6126177,-112.1842749,Glendale,Arizona,AZ,85306
405,fry's,33.6379412,-112.1525911,Glendale,Arizona,AZ,85308
406,99 cent only stores,33.4790459,-111.9100278,Scottsdale,Arizona,AZ,85257
407,safeway,33.3776698,-111.6210272,Mesa,Arizona,AZ,85209
408,del sol,32.6970471,-114.6239134,Yuma,Arizona,AZ,85364
409,safeway,34.9033004,-110.1673051,Holbrook,Arizona,AZ,86025
410,food city,34.7273368,-112.010402,Cottonwood,Arizona,AZ,86326
411,fry's,31.5562186,-110.2535455,Sierra Vista,Arizona,AZ,85635
412,el super,33.4937072,-112.1706828,Phoenix,Arizona,AZ,85031
413,fry's,33.3939549,-111.924572,Tempe,Arizona,AZ,85282
414,fry's marketplace,33.5372756,-112.0983175,Phoenix,Arizona,AZ,85021
415,walmart,33.566489,-112.072193,Phoenix,Arizona,AZ,85020
416,fry's,33.5947986,-112.222189,Peoria,Arizona,AZ,85381
417,safeway,33.6406864,-112.1333598,Phoenix,Arizona,AZ,85053
418,walmart,33.5803285,-112.2018835,Glendale,Arizona,AZ,85302
419,safeway,32.3822282,-111.0485519,Tucson,Arizona,AZ,85742
420,safeway,32.8953136,-111.7415564,Casa Grande,Arizona,AZ,85122
421,safeway,32.3359721,-110.9749935,Tucson,Arizona,AZ,85704
422,fry's,33.2904828,-111.7196923,Gilbert,Arizona,AZ,85295
423,99¢ store,33.5832955,-112.1354117,Phoenix,Arizona,AZ,85029
424,latino market,33.4947437,-112.0909829,Phoenix,Arizona,AZ,85013
425,trader_joes,32.3505111,-110.9732658,Tucson,Arizona,AZ,85704
426,bashas',33.4936233,-111.9075221,Scottsdale,Arizona,AZ,85251
427,albertsons,33.4789485,-111.924302,Scottsdale,Arizona,AZ,85257
428,food city,33.4811291,-112.2535319,Phoenix,Arizona,AZ,85037
429,safeway,32.2523011,-111.012519,Tucson,Arizona,AZ,85745
430,safeway,34.7274248,-112.0078225,Cottonwood,Arizona,AZ,86326
431,winco,33.6379475,-112.4229645,Surprise,Arizona,AZ,85388
432,the co-operative,35.2119867,-111.612835,Flagstaff,Arizona,AZ,86004
433,food city,33.4153952,-111.9155894,Tempe,Arizona,AZ,85281
434,sprout's farmers market,33.5813561,-111.8807437,Scottsdale,Arizona,AZ,85260
435,walmart,33.38032,-111.772934,Mesa,Arizona,AZ,85204
436,walmart,33.449316,-111.772239,Mesa,Arizona,AZ,85213
437,fry's marketplace,32.4262588,-111.0450194,Marana,Arizona,AZ,85658
438,basha's (vacant),32.4268474,-111.0780248,Marana,Arizona,AZ,85658
439,safeway,31.5530091,-110.2758681,Sierra Vista,Arizona,AZ,85635
440,safeway,33.5966598,-112.2396866,Peoria,Arizona,AZ,85381
441,sprout's,33.6087014,-112.2392104,Peoria,Arizona,AZ,85381
442,fry's,33.6093355,-112.132096,Phoenix,Arizona,AZ,85053
443,food city,33.4663136,-111.985536,Phoenix,Arizona,AZ,85008
444,aj's,33.510064,-112.0718999,Phoenix,Arizona,AZ,85012
445,basha's,33.9711237,-112.7310565,Wickenburg,Arizona,AZ,85390
446,fry's marketplace,33.5808151,-112.1354519,Phoenix,Arizona,AZ,85029
447,fry's,33.5647285,-112.2537217,Peoria,Arizona,AZ,85345
448,smart & final,33.4065207,-111.9105172,Tempe,Arizona,AZ,85282
449,yasha from russia,33.580415,-112.0133174,Phoenix,Arizona,AZ,85028
450,yusef's middle eastern grocery and deli,33.6257146,-112.0312727,Phoenix,Arizona,AZ,85032
451,alpine country store,33.8487067,-109.1446797,Alpine,Arizona,AZ,85920
452,lotus international market,33.3776434,-111.8583829,Mesa,Arizona,AZ,85210
453,fry's grocery,33.6388195,-112.0537652,Phoenix,Arizona,AZ,85022
454,olsens marketplace,32.3922553,-112.8728868,Ajo,Arizona,AZ,85321
455,food city,33.6185588,-112.3261653,El Mirage,Arizona,AZ,85335
456,fry's food and drug,32.396483,-110.9937485,Tucson,Arizona,AZ,85737
457,fry's food,33.6513495,-112.2564235,Peoria,Arizona,AZ,85382
458,bashas' diné market,36.1627817,-109.5859381,Chinle,Arizona,AZ,86503
459,safeway,31.4012158,-109.9172346,Bisbee,Arizona,AZ,85603
460,baiz fresh foods,33.3796133,-111.87542,Mesa,Arizona,AZ,85202
461,safeway,33.5105667,-111.9103701,Scottsdale,Arizona,AZ,85250
462,fry's grocery store,33.3374374,-111.7571745,Gilbert,Arizona,AZ,85296
463,el super,33.4815587,-112.0142648,Phoenix,Arizona,AZ,85016
464,fry's food & drug,35.1951297,-111.6350925,Flagstaff,Arizona,AZ,86001
465,fry's food and drug,33.406534,-111.7723096,Mesa,Arizona,AZ,85204
466,dollar_store,32.2514846,-110.9619224,Tucson,Arizona,AZ,85705
467,fry's food,34.5882303,-112.341647,Prescott Valley,Arizona,AZ,86314
468,fry's,33.5069046,-112.0411897,Phoenix,Arizona,AZ,85016
469,smith's supermarket,34.4774163,-114.3218688,Lake Havasu City,Arizona,AZ,86403
470,micky's mini mart,33.3796733,-112.5861854,Buckeye,Arizona,AZ,85326
471,safeway,33.2648846,-111.6840501,Queen Creek,Arizona,AZ,85142
472,walmart,32.6744203,-114.6015773,Yuma,Arizona,AZ,85365
473,fresh and easy,33.2609074,-111.8820663,Chandler,Arizona,AZ,85248
474,fry's market place,33.4503834,-111.8030298,Mesa,Arizona,AZ,85203
475,fry's,32.1903182,-110.8425734,Tucson,Arizona,AZ,85730
476,fry's,32.2046874,-110.8424488,Tucson,Arizona,AZ,85710
477,safeway,32.19037,-110.8561342,Tucson,Arizona,AZ,85730
478,johnny gibson's downtown market,32.2217694,-110.9684536,Tucson,Arizona,AZ,85701
479,gilla bend food market,32.9474986,-112.7178502,Gila Bend,Arizona,AZ,85337
480,walmart,33.7084533,-112.1130219,Phoenix,Arizona,AZ,85085
481,aj's fine foods,32.324325,-110.9313498,Tucson,Arizona,AZ,85718
482,safeway,31.9009692,-110.9924778,Green Valley,Arizona,AZ,85614
483,korea mart,33.3890986,-111.8655014,Mesa,Arizona,AZ,85202
484,safeway,33.6241073,-111.941696,Scottsdale,Arizona,AZ,85254
485,fry's food and drug,33.6246404,-111.94461,Scottsdale,Arizona,AZ,85254
486,food city,31.5534721,-110.2549079,Sierra Vista,Arizona,AZ,85635
487,walmart,32.3386673,-111.0491337,Tucson,Arizona,AZ,85741
488,i-mart,33.3227499,-111.8597225,Chandler,Arizona,AZ,85224
489,safeway,31.3644261,-110.940515,Nogales,Arizona,AZ,85621
490,walmart,33.3037879,-111.9473737,Chandler,Arizona,AZ,85226
491,ashoka indian groceries,33.305995,-111.9484838,Chandler,Arizona,AZ,85226
492,walmart,35.0057541,-114.5946765,Fort Mohave,Arizona,AZ,86426
493,herb's herbs,34.4762451,-114.3311099,Lake Havasu City,Arizona,AZ,86403
494,smart & final,32.69933,-114.6184119,Yuma,Arizona,AZ,85364
495,sprouts,32.6992449,-114.6255562,Yuma,Arizona,AZ,85364
496,fry's,32.1318667,-111.0045622,Tucson,Arizona,AZ,85746
497,food city,33.4160242,-111.8019151,Mesa,Arizona,AZ,85203
498,food city,34.5066124,-114.3514242,Lake Havasu City,Arizona,AZ,86403
499,walmart,32.712387,-114.652506,Yuma,Arizona,AZ,85364
500,walmart,33.796641,-111.962216,Cave Creek,Arizona,AZ,85331
501,walmart,32.190893,-110.770299,Tucson,Arizona,AZ,85730
502,walmart,32.2656,-110.9586,Tucson,Arizona,AZ,85719
503,walmart,33.384526,-111.739644,Mesa,Arizona,AZ,85206
504,walmart,33.363017,-111.654204,Mesa,Arizona,AZ,85212
505,walmart,33.713791,-112.201314,Glendale,Arizona,AZ,85310
506,walmart,33.622677,-112.392434,Surprise,Arizona,AZ,85374
507,walmart,32.2236403,-110.9188725,Tucson,Arizona,AZ,85716
508,walmart,31.968821,-110.314252,Benson,Arizona,AZ,85602
509,walmart,34.592452,-112.341401,Prescott Valley,Arizona,AZ,86314
510,walmart,33.51025,-112.267293,Glendale,Arizona,AZ,85305
511,walmart,32.132874,-111.026742,Tucson,Arizona,AZ,85746
512,walmart,32.25197,-110.908802,Tucson,Arizona,AZ,85712
513,walmart,33.656074,-112.150364,Glendale,Arizona,AZ,85308
514,walmart,33.449105,-111.733671,Mesa,Arizona,AZ,85205
515,walmart,33.289278,-111.838011,Chandler,Arizona,AZ,85286
516,walmart,33.4705533,-112.2231777,Phoenix,Arizona,AZ,85035
517,walmart,31.912168,-110.982594,Green Valley,Arizona,AZ,85614
518,walmart,35.082534,-114.5943,Bullhead City,Arizona,AZ,86442
519,target,33.3944893,-111.7854641,Mesa,Arizona,AZ,85204
520,albertsons,33.4238475,-111.7520749,Mesa,Arizona,AZ,85213
521,dollar_store,35.2101743,-109.3302217,Chambers,Arizona,AZ,86502
522,target,33.4544519,-111.6827031,Mesa,Arizona,AZ,85215
523,sprouts,32.3222725,-111.0436035,Tucson,Arizona,AZ,85741
524,sprout's farmers market,33.4362646,-111.7888914,Mesa,Arizona,AZ,85203
525,northern valley produce,31.3443484,-110.9430652,Nogales,Arizona,AZ,85621
526,via brokerage,31.3447593,-110.9426866,Nogales,Arizona,AZ,85621
527,quality experience produce,31.3448852,-110.9427,Nogales,Arizona,AZ,85621
528,target,32.1604549,-110.9902234,Tucson,Arizona,AZ,85714
529,food city,32.1613949,-110.9904702,Tucson,Arizona,AZ,85714
530,aj’s fine foods,33.3181225,-111.964334,Chandler,Arizona,AZ,85226
531,fry's food and drug,33.3049106,-111.787981,Gilbert,Arizona,AZ,85295
532,whole_foods,33.653801,-111.9274741,Phoenix,Arizona,AZ,85054
533,bashas,34.5670136,-111.8647187,Camp Verde,Arizona,AZ,86322
534,whole_foods,33.6537971,-111.9272743,Phoenix,Arizona,AZ,85054
535,fry's,33.5099019,-112.3557028,Litchfield Park,Arizona,AZ,85340
536,trader_joes,33.5070394,-112.0378334,Phoenix,Arizona,AZ,85016
537,trader_joes,34.5481231,-112.4047451,Prescott,Arizona,AZ,86303
538,gilbert music & lessons,33.3289825,-111.795424,Gilbert,Arizona,AZ,85233
539,my first piano,33.3288436,-111.7947113,Gilbert,Arizona,AZ,85233
540,betty gordon realty market,34.1516098,-114.2854638,Parker,Arizona,AZ,85344
541,safeway,34.154733,-114.2759139,Parker,Arizona,AZ,85344
542,bashas',33.6079443,-111.7220161,Fountain Hills,Arizona,AZ,85268
543,safeway,33.6096111,-111.7279993,Fountain Hills,Arizona,AZ,85268
544,safeway,33.3221484,-111.8221884,Chandler,Arizona,AZ,85225
545,whole_foods,33.5063375,-112.0376785,Phoenix,Arizona,AZ,85016
546,dollar_store,34.7800284,-114.4811241,Topock,Arizona,AZ,86436
547,albertsons,32.6851175,-114.6482836,Yuma,Arizona,AZ,85364
548,sprouts,33.317825,-111.9815234,Phoenix,Arizona,AZ,85044
549,smart & final extra!,33.6124906,-111.9763419,Phoenix,Arizona,AZ,85032
550,bashas',33.4680442,-111.685706,Mesa,Arizona,AZ,85215
551,sprouts,33.4736588,-111.7027161,Mesa,Arizona,AZ,85215
552,safeway,33.6415969,-112.0671304,Phoenix,Arizona,AZ,85022
553,asiana market,33.3941726,-111.8731002,Mesa,Arizona,AZ,85202
554,walmart,34.885098,-92.11255,Jacksonville,Arkansas,AR,72076
555,kroger,34.879116,-92.1101223,Jacksonville,Arkansas,AR,72076
556,walmart,34.5885432,-94.2258498,Mena,Arkansas,AR,71953
557,walmart,34.4545144,-93.0605561,Hot Springs National Park,Arkansas,AR,71913
558,harvest foods,34.6286513,-92.5687098,Benton,Arkansas,AR,72019
559,terry's,34.7696986,-92.329459,Little Rock,Arkansas,AR,72207
560,walmart,35.2472503,-91.6872,Searcy,Arkansas,AR,72143
561,walmart,35.1087102,-92.437388,Conway,Arkansas,AR,72032
562,bob's food city,34.5499204,-93.6238951,Mt Ida,Arkansas,AR,71957
563,dollar_store,34.5502297,-93.6243028,Mt Ida,Arkansas,AR,71957
564,ozark natural foods,36.0821802,-94.1543645,Fayetteville,Arkansas,AR,72703
565,harps,36.1081494,-94.1477161,Fayetteville,Arkansas,AR,72703
566,harp's,36.1775297,-94.2095784,Springdale,Arkansas,AR,72762
567,harp's,36.3391999,-94.1161536,Rogers,Arkansas,AR,72756
568,aldi,36.3331405,-94.135893,Rogers,Arkansas,AR,72756
569,akin's natural foods,36.3364258,-94.1764355,Rogers,Arkansas,AR,72756
570,marvin's food store,36.2562784,-94.1354915,Lowell,Arkansas,AR,72745
571,harps food stores,36.3869782,-94.2217834,Bentonville,Arkansas,AR,72712
572,10 box,36.335559,-94.1424984,Rogers,Arkansas,AR,72756
573,la villita supermercado,36.3312762,-94.126699,Rogers,Arkansas,AR,72756
574,harps grocery store,36.2649054,-94.4795107,Gentry,Arkansas,AR,72734
575,walmart,34.3907095,-92.8324878,Malvern,Arkansas,AR,72104
576,sav-a-lot,35.9269615,-89.9258988,Blytheville,Arkansas,AR,72315
577,hudsons,36.2359199,-93.1067267,Harrison,Arkansas,AR,72601
578,edwards,36.2298551,-93.0987283,Harrison,Arkansas,AR,72601
579,walmart,36.2955619,-94.185901,Rogers,Arkansas,AR,72758
580,walmart,35.2178954,-93.1664602,Dardanelle,Arkansas,AR,72834
581,dollar_store,35.2091828,-90.2033703,Marion,Arkansas,AR,72364
582,walmart,35.1687925,-92.7265966,Morrilton,Arkansas,AR,72110
583,dollar_store,34.6269402,-92.4175897,Alexander,Arkansas,AR,72002
584,dollar_store,35.2674088,-91.1989874,McCrory,Arkansas,AR,72101
585,dollar_store,35.6972446,-89.974011,Osceola,Arkansas,AR,72370
586,walmart,35.6966564,-89.9840746,Osceola,Arkansas,AR,72370
587,walmart,35.931083,-89.872175,Blytheville,Arkansas,AR,72315
588,dollar_store,36.0521382,-90.488966,Paragould,Arkansas,AR,72450
589,dollar_store,34.5493546,-93.6248122,Mt Ida,Arkansas,AR,71957
590,walmart,35.8160079,-90.7343835,Jonesboro,Arkansas,AR,72404
591,walmart,34.291348,-92.397163,Sheridan,Arkansas,AR,72150
592,walmart,34.809468,-92.485983,Little Rock,Arkansas,AR,72223
593,walmart,34.8318653,-92.3942574,North Little Rock,Arkansas,AR,72113
594,piggly_wiggly,33.6243729,-91.7908756,Monticello,Arkansas,AR,71655
595,sav-a-lot,33.630536,-91.7964234,Monticello,Arkansas,AR,71655
596,harps food store,36.4768761,-94.2470203,Bella Vista,Arkansas,AR,72714
597,walmart,34.5555728,-90.6506285,West Helena,Arkansas,AR,72390
598,price_chopper,36.3164315,-91.4849868,Hardy,Arkansas,AR,72542
599,gamestop,34.8295314,-92.3911646,North Little Rock,Arkansas,AR,72113
600,wal-mart tire & lube,34.8312736,-92.3950733,North Little Rock,Arkansas,AR,72113
601,kroger,34.8477569,-92.4082058,Maumelle,Arkansas,AR,72113
602,albertsons,33.459194,-94.0418918,Texarkana,Arkansas,AR,71854
603,kroger,34.7978711,-92.2358167,North Little Rock,Arkansas,AR,72116
604,lewis grocery and ryan`s deli,35.8287565,-92.5594283,Leslie,Arkansas,AR,72645
605,bill's fresh market,35.7915339,-90.6706524,Jonesboro,Arkansas,AR,72404
606,kroger,34.7695692,-92.3352108,Little Rock,Arkansas,AR,72207
607,edwards food giant,34.7706511,-92.3573175,Little Rock,Arkansas,AR,72207
608,walmart,35.2207257,-94.2966903,Greenwood,Arkansas,AR,72936
609,edwards food giant,34.6688291,-92.3615279,Little Rock,Arkansas,AR,72209
610,walmart,35.4487479,-93.4604149,Clarksville,Arkansas,AR,72830
611,walmart,36.389152,-94.219316,Bentonville,Arkansas,AR,72712
612,tobacco store,33.6107216,-91.3814912,McGehee,Arkansas,AR,71654
613,walmart,33.6355608,-91.8049195,Monticello,Arkansas,AR,71655
614,hart's family center,36.3925677,-93.7364572,Eureka Springs,Arkansas,AR,72632
615,dollar_store,36.3361815,-94.4598419,Decatur,Arkansas,AR,72722
616,marvins grocery store,36.4208046,-94.4527008,Gravette,Arkansas,AR,72736
617,walmart,36.3325202,-94.1268102,Rogers,Arkansas,AR,72756
618,cook's natural food market,36.3332063,-94.1247775,Rogers,Arkansas,AR,72756
619,walmart,35.028039,-90.793582,Forrest City,Arkansas,AR,72335
620,walmart,33.276653,-93.212017,Magnolia,Arkansas,AR,71753
621,walmart,35.5668534,-92.4544415,Clinton,Arkansas,AR,72031
622,walmart,36.376273,-93.5870153,Berryville,Arkansas,AR,72616
623,walmart,35.6999918,-90.0126791,Osceola,Arkansas,AR,72370
624,convenience with fuel,36.3575,-94.2144,Bentonville,Arkansas,AR,72712
625,walmart,35.225788,-92.389561,Greenbrier,Arkansas,AR,72058
626,walmart,36.248722,-90.963337,Pocahontas,Arkansas,AR,72455
627,walmart,35.165456,-90.20001,West Memphis,Arkansas,AR,72301
628,walmart,36.443317,-94.1191402,Pea Ridge,Arkansas,AR,72751
629,walmart,36.358876,-94.253016,Bentonville,Arkansas,AR,72712
630,walmart,35.825481,-90.671364,Jonesboro,Arkansas,AR,72401
631,walmart,35.802834,-90.698816,Jonesboro,Arkansas,AR,72404
632,walmart,35.253427,-90.777454,Wynne,Arkansas,AR,72396
633,walmart,35.280505,-93.105157,Russellville,Arkansas,AR,72802
634,walmart,34.4944,-93.0402,Hot Springs National Park,Arkansas,AR,71901
635,walmart,34.468587,-93.141385,Hot Springs National Park,Arkansas,AR,71913
636,walmart,36.030222,-90.52319,Paragould,Arkansas,AR,72450
637,walmart,36.164109,-94.091657,Springdale,Arkansas,AR,72764
638,walmart,36.07663,-90.97439,Walnut Ridge,Arkansas,AR,72476
639,walmart,35.1433678,-93.9018368,Booneville,Arkansas,AR,72927
640,walmart,34.632394,-93.055836,Hot Springs Village,Arkansas,AR,71909
641,walmart,36.166247,-94.146954,Springdale,Arkansas,AR,72764
642,walmart,33.2420091,-92.6686538,El Dorado,Arkansas,AR,71730
643,walmart,34.490929,-93.089251,Hot Springs National Park,Arkansas,AR,71913
644,walmart,36.337252,-94.223909,Bentonville,Arkansas,AR,72713
645,walmart,35.197986,-90.182488,Marion,Arkansas,AR,72364
646,walmart,35.3033487,-94.3947163,Fort Smith,Arkansas,AR,72908
647,walmart,35.81895,-90.685267,Jonesboro,Arkansas,AR,72401
648,walmart,35.282606,-93.153513,Russellville,Arkansas,AR,72801
649,walmart,36.1128042,-93.7159682,Huntsville,Arkansas,AR,72740
650,walmart,36.057305,-90.52294,Paragould,Arkansas,AR,72450
651,walmart,35.479083,-94.22879,Alma,Arkansas,AR,72921
652,walmart,33.820498,-92.435566,Fordyce,Arkansas,AR,71742
653,walmart,34.173882,-92.003129,Pine Bluff,Arkansas,AR,71603
654,walmart,33.925385,-93.857443,Nashville,Arkansas,AR,71852
655,walmart,35.0944854,-92.4631765,Conway,Arkansas,AR,72034
656,walmart,33.604067,-91.381208,McGehee,Arkansas,AR,71654
657,walmart,35.507388,-92.032234,Heber Springs,Arkansas,AR,72543
658,walmart,34.043471,-94.319058,De Queen,Arkansas,AR,71832
659,walmart,36.173364,-94.162507,Springdale,Arkansas,AR,72762
660,walmart,35.0724306,-92.4951777,Conway,Arkansas,AR,72034
661,walmart,35.245796,-91.750311,Searcy,Arkansas,AR,72143
662,walmart,35.293369,-93.716195,Paris,Arkansas,AR,72855
663,walmart,35.681492,-90.549868,Trumann,Arkansas,AR,72472
664,walmart,35.503711,-93.84385,Ozark,Arkansas,AR,72949
665,walmart,35.618058,-91.254954,Newport,Arkansas,AR,72112
666,walmart,33.567239,-92.836856,Camden,Arkansas,AR,71701
667,walmart,36.241189,-91.596294,Ash Flat,Arkansas,AR,72513
668,walmart,35.469113,-94.353427,Van Buren,Arkansas,AR,72956
669,walmart,33.657167,-94.10924,Ashdown,Arkansas,AR,71822
670,walmart,34.667147,-92.377089,Little Rock,Arkansas,AR,72209
671,walmart,35.762696,-91.614278,Batesville,Arkansas,AR,72501
672,walmart,36.275243,-92.604523,Flippin,Arkansas,AR,72634
673,walmart,35.867227,-92.101796,Mountain View,Arkansas,AR,72560
674,walmart,36.3549565,-92.3410256,Mountain Home,Arkansas,AR,72653
675,walmart,33.680812,-93.614678,Hope,Arkansas,AR,71801
676,walmart,34.477048,-91.549074,Stuttgart,Arkansas,AR,72160
677,grocery_outlet,34.9657102,-92.4235614,Mayflower,Arkansas,AR,72106
678,grocery_outlet,34.9651554,-92.4237684,Mayflower,Arkansas,AR,72106
679,dollar_store,35.2759401,-90.4718046,Earle,Arkansas,AR,72331
680,dollar_store,35.2760742,-90.4692175,Earle,Arkansas,AR,72331
681,walmart,36.269042,-93.139074,Harrison,Arkansas,AR,72601
682,harp's,35.5661861,-94.3665268,Cedarville,Arkansas,AR,72932
683,natural grocery,34.7923727,-92.400444,Little Rock,Arkansas,AR,72212
684,brookshire_brothers,34.1222744,-93.08485,Arkadelphia,Arkansas,AR,71923
685,brookshire_brothers,33.65967,-94.1145408,Ashdown,Arkansas,AR,71822
686,brookshire_brothers,33.5754709,-92.853449,Camden,Arkansas,AR,71701
687,brookshire_brothers,33.2345763,-92.6663619,El Dorado,Arkansas,AR,71730
688,super 1 foods,34.2138543,-91.9845917,Pine Bluff,Arkansas,AR,71601
689,super 1 foods,34.2009845,-92.0255296,Pine Bluff,Arkansas,AR,71603
690,super 1 foods,34.2485317,-92.0676676,White Hall,Arkansas,AR,71602
691,super 1 foods,34.2026886,-92.0469983,Pine Bluff,Arkansas,AR,71603
692,super 1 foods,33.6766073,-93.5994218,Hope,Arkansas,AR,71801
693,kroger,34.7567967,-92.3248568,Little Rock,Arkansas,AR,72205
694,california oranges,36.1012355,-118.8280675,Springville,California,CA,93265
695,trader_joes,37.8455505,-122.252655,Oakland,California,CA,94618
696,albertsons,33.7291978,-117.9562908,Fountain Valley,California,CA,92708
697,saigon city marketplace,33.7382341,-117.9561985,Westminster,California,CA,92683
698,lunardi's,37.5945434,-122.3849757,Burlingame,California,CA,94010
699,india cash & carry,37.3513957,-122.0056924,Sunnyvale,California,CA,94087
700,kumud groceries,37.3529854,-122.0041823,Sunnyvale,California,CA,94086
701,99 ranch market,34.0776395,-118.100828,San Gabriel,California,CA,91776
702,bristol farms,32.8675067,-117.2150963,San Diego,California,CA,92122
703,ralphs,32.8665227,-117.2320632,La Jolla,California,CA,92037
704,trader_joes,32.865636,-117.2324066,La Jolla,California,CA,92037
705,sprouts,32.8516297,-117.2144772,San Diego,California,CA,92122
706,sprouts,32.8242768,-117.1837,San Diego,California,CA,92117
707,lucky,37.5966691,-122.3874554,Millbrae,California,CA,94030
708,ralphs,34.0172999,-118.4076922,Culver City,California,CA,90232
709,trader_joes,34.0203234,-118.4220689,Los Angeles,California,CA,90034
710,trader_joes,34.0254942,-118.39265,Culver City,California,CA,90232
711,sam's market,37.8682831,-122.2592177,Berkeley,California,CA,94704
712,shattuck market,37.8650305,-122.267112,Berkeley,California,CA,94704
713,redwood valley market,39.2648404,-123.2043527,Redwood Valley,California,CA,95470
714,safeway,37.7767382,-122.3942265,San Francisco,California,CA,94107
715,nijiya market,37.5483584,-122.3111453,San Mateo,California,CA,94403
716,lucky,37.3539748,-121.998114,Santa Clara,California,CA,95051
717,alameda natural grocery,37.7676863,-122.2396875,Alameda,California,CA,94501
718,safeway,37.3606848,-122.0969937,Los Altos,California,CA,94024
719,raley's,39.1684002,-123.2089722,Ukiah,California,CA,95482
720,lucky,39.1523364,-123.2015312,Ukiah,California,CA,95482
721,windmill market,36.84105,-121.535026,San Juan Bautista,California,CA,95045
722,ralphs,32.7495753,-117.154615,San Diego,California,CA,92103
723,sprouts,32.753307,-117.145895,San Diego,California,CA,92103
724,basha's,34.8253634,-114.5949591,Needles,California,CA,92363
725,mi pueblo,37.0144001,-121.5830607,Gilroy,California,CA,95020
726,nob hill,37.0144,-121.5850776,Gilroy,California,CA,95020
727,gerrard's market,34.0426024,-117.1840753,Redlands,California,CA,92373
728,calmart,37.786265,-122.4528047,San Francisco,California,CA,94118
729,168 market,34.080386,-118.1099551,Alhambra,California,CA,91801
730,168 market,34.1045388,-118.0873216,San Gabriel,California,CA,91776
731,lucky,37.5675185,-122.0231979,Fremont,California,CA,94536
732,trader_joes,37.8988539,-122.2995747,El Cerrito,California,CA,94530
733,sprout's farmers market,37.3675387,-122.0302442,Sunnyvale,California,CA,94086
734,sprouts,34.1869917,-118.3186927,Burbank,California,CA,91504
735,ranch 99,37.377664,-122.076577,Mountain View,California,CA,94040
736,mitsuwa marketplace,34.1027317,-118.1068215,San Gabriel,California,CA,91776
737,super a foods,34.3969347,-118.918784,Fillmore,California,CA,93015
738,trader_joes,37.2883696,-121.9325822,Campbell,California,CA,95008
739,whole_foods,37.2929857,-121.9304536,Campbell,California,CA,95008
740,nijiya market,37.3786706,-122.0714464,Mountain View,California,CA,94040
741,trader_joes,37.8099099,-122.2443754,Oakland,California,CA,94610
742,trader_joes,33.6503583,-117.8375537,Irvine,California,CA,92612
743,albertsons,32.6264844,-117.075597,Chula Vista,California,CA,91910
744,albertsons,33.1318495,-117.0595207,Escondido,California,CA,92027
745,ralphs,32.7942263,-117.2543046,San Diego,California,CA,92109
746,minute mart,32.757146,-117.086522,San Diego,California,CA,92115
747,smart & final,32.7481139,-117.140395,San Diego,California,CA,92104
748,foodland iga #3,32.720976,-117.085641,San Diego,California,CA,92102
749,vien dong iii,32.784503,-117.169782,San Diego,California,CA,92111
750,food center market,32.755239,-117.094062,San Diego,California,CA,92115
751,seafood city,32.9137121,-117.131518,San Diego,California,CA,92126
752,albertsons,33.1400088,-117.1384078,San Marcos,California,CA,92069
753,ralphs,32.775739,-117.155093,San Diego,California,CA,92108
754,lucky seafood supermarket,32.9189539,-117.1242707,San Diego,California,CA,92126
755,carnival supermarket,32.808766,-117.160587,San Diego,California,CA,92111
756,albertsons,32.9790506,-117.2491477,Del Mar,California,CA,92014
757,sprout's,33.244442,-117.291178,Oceanside,California,CA,92057
758,vons,32.6458007,-116.9664562,Chula Vista,California,CA,91915
759,ralphs,32.771965,-117.005518,La Mesa,California,CA,91941
760,foodland iga #2,32.682715,-117.099599,National City,California,CA,91950
761,ralphs,32.918104,-117.122446,San Diego,California,CA,92126
762,el tigre warehouse,32.576028,-117.070202,San Diego,California,CA,92154
